"Plot Title: OFF_Depth"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810872, SEN S/N: 20810872)","Temp, °C (LGR S/N: 20810872, SEN S/N: 20810872)","Coupler Detached (LGR S/N: 20810872)","Coupler Attached (LGR S/N: 20810872)","Host Connected (LGR S/N: 20810872)","Stopped (LGR S/N: 20810872)","End Of File (LGR S/N: 20810872)"
1283,07/18/26 04:22:00 AM,109.135,25.513,,,,,
1284,07/18/26 04:23:00 AM,109.118,25.513,,,,,
1285,07/18/26 04:24:00 AM,109.183,25.513,,,,,
1286,07/18/26 04:25:00 AM,109.378,25.513,,,,,
1287,07/18/26 04:26:00 AM,109.037,25.513,,,,,
1288,07/18/26 04:27:00 AM,109.102,25.513,,,,,
1289,07/18/26 04:28:00 AM,109.394,25.513,,,,,
1290,07/18/26 04:29:00 AM,109.280,25.513,,,,,
1291,07/18/26 04:30:00 AM,109.442,25.513,,,,,
1292,07/18/26 04:31:00 AM,109.361,25.513,,,,,
1293,07/18/26 04:32:00 AM,109.378,25.513,,,,,
1294,07/18/26 04:33:00 AM,109.880,25.513,,,,,
1295,07/18/26 04:34:00 AM,109.669,25.513,,,,,
1296,07/18/26 04:35:00 AM,109.232,25.513,,,,,
1297,07/18/26 04:36:00 AM,109.135,25.513,,,,,
1298,07/18/26 04:37:00 AM,109.734,25.513,,,,,
1299,07/18/26 04:38:00 AM,108.908,25.513,,,,,
1300,07/18/26 04:39:00 AM,109.378,25.513,,,,,
1301,07/18/26 04:40:00 AM,109.556,25.513,,,,,
1302,07/18/26 04:41:00 AM,109.283,25.610,,,,,
1303,07/18/26 04:42:00 AM,109.688,25.610,,,,,
1304,07/18/26 04:43:00 AM,109.947,25.610,,,,,
1305,07/18/26 04:44:00 AM,109.542,25.610,,,,,
1306,07/18/26 04:45:00 AM,109.507,25.513,,,,,
1307,07/18/26 04:46:00 AM,109.572,25.513,,,,,
1308,07/18/26 04:47:00 AM,109.702,25.513,,,,,
1309,07/18/26 04:48:00 AM,109.702,25.513,,,,,
1310,07/18/26 04:49:00 AM,109.621,25.513,,,,,
1311,07/18/26 04:50:00 AM,109.232,25.513,,,,,
1312,07/18/26 04:51:00 AM,109.523,25.513,,,,,
1313,07/18/26 04:52:00 AM,109.621,25.513,,,,,
1314,07/18/26 04:53:00 AM,109.653,25.513,,,,,
1315,07/18/26 04:54:00 AM,109.753,25.610,,,,,
1316,07/18/26 04:55:00 AM,109.332,25.610,,,,,
1317,07/18/26 04:56:00 AM,109.348,25.610,,,,,
1318,07/18/26 04:57:00 AM,109.720,25.610,,,,,
1319,07/18/26 04:58:00 AM,109.348,25.610,,,,,
1320,07/18/26 04:59:00 AM,109.542,25.610,,,,,
1321,07/18/26 05:00:00 AM,109.737,25.610,,,,,
1322,07/18/26 05:01:00 AM,109.413,25.610,,,,,
1323,07/18/26 05:02:00 AM,109.639,25.610,,,,,
1324,07/18/26 05:03:00 AM,109.831,25.513,,,,,
1325,07/18/26 05:04:00 AM,109.766,25.513,,,,,
1326,07/18/26 05:05:00 AM,109.604,25.513,,,,,
1327,07/18/26 05:06:00 AM,110.366,25.513,,,,,
1328,07/18/26 05:07:00 AM,109.880,25.513,,,,,
1329,07/18/26 05:08:00 AM,110.577,25.513,,,,,
1330,07/18/26 05:09:00 AM,109.604,25.513,,,,,
1331,07/18/26 05:10:00 AM,109.993,25.513,,,,,
1332,07/18/26 05:11:00 AM,109.556,25.513,,,,,
1333,07/18/26 05:12:00 AM,109.637,25.513,,,,,
1334,07/18/26 05:13:00 AM,109.993,25.513,,,,,
1335,07/18/26 05:14:00 AM,110.026,25.513,,,,,
1336,07/18/26 05:15:00 AM,109.977,25.513,,,,,
1337,07/18/26 05:16:00 AM,110.026,25.513,,,,,
1338,07/18/26 05:17:00 AM,109.459,25.513,,,,,
1339,07/18/26 05:18:00 AM,109.880,25.513,,,,,
1340,07/18/26 05:19:00 AM,109.688,25.610,,,,,
1341,07/18/26 05:20:00 AM,110.012,25.610,,,,,
1342,07/18/26 05:21:00 AM,110.142,25.610,,,,,
1343,07/18/26 05:22:00 AM,109.980,25.610,,,,,
1344,07/18/26 05:23:00 AM,110.239,25.610,,,,,
1345,07/18/26 05:24:00 AM,109.672,25.610,,,,,
1346,07/18/26 05:25:00 AM,109.966,25.708,,,,,
1347,07/18/26 05:26:00 AM,110.242,25.708,,,,,
1348,07/18/26 05:27:00 AM,109.610,25.708,,,,,
1349,07/18/26 05:28:00 AM,110.371,25.708,,,,,
1350,07/18/26 05:29:00 AM,109.739,25.708,,,,,
1351,07/18/26 05:30:00 AM,110.015,25.708,,,,,
1352,07/18/26 05:31:00 AM,109.610,25.708,,,,,
1353,07/18/26 05:32:00 AM,109.496,25.708,,,,,
1354,07/18/26 05:33:00 AM,110.209,25.708,,,,,
1355,07/18/26 05:34:00 AM,109.707,25.708,,,,,
1356,07/18/26 05:35:00 AM,109.564,25.805,,,,,
1357,07/18/26 05:36:00 AM,110.017,25.805,,,,,
1358,07/18/26 05:37:00 AM,109.790,25.805,,,,,
1359,07/18/26 05:38:00 AM,109.888,25.805,,,,,
1360,07/18/26 05:39:00 AM,109.823,25.805,,,,,
1361,07/18/26 05:40:00 AM,109.855,25.805,,,,,
1362,07/18/26 05:41:00 AM,110.309,25.805,,,,,
1363,07/18/26 05:42:00 AM,109.904,25.805,,,,,
1364,07/18/26 05:43:00 AM,109.953,25.805,,,,,
1365,07/18/26 05:44:00 AM,109.839,25.805,,,,,
1366,07/18/26 05:45:00 AM,110.325,25.805,,,,,
1367,07/18/26 05:46:00 AM,110.131,25.805,,,,,
1368,07/18/26 05:47:00 AM,110.082,25.805,,,,,
1369,07/18/26 05:48:00 AM,110.731,25.805,,,,,
1370,07/18/26 05:49:00 AM,109.807,25.805,,,,,
1371,07/18/26 05:50:00 AM,110.082,25.805,,,,,
1372,07/18/26 05:51:00 AM,110.958,25.805,,,,,
1373,07/18/26 05:52:00 AM,110.455,25.805,,,,,
1374,07/18/26 05:53:00 AM,109.661,25.805,,,,,
1375,07/18/26 05:54:00 AM,110.423,25.805,,,,,
1376,07/18/26 05:55:00 AM,110.293,25.805,,,,,
1377,07/18/26 05:56:00 AM,110.390,25.805,,,,,
1378,07/18/26 05:57:00 AM,110.163,25.805,,,,,
1379,07/18/26 05:58:00 AM,110.261,25.805,,,,,
1380,07/18/26 05:59:00 AM,110.098,25.805,,,,,
1381,07/18/26 06:00:00 AM,110.309,25.805,,,,,
1382,07/18/26 06:01:00 AM,110.342,25.805,,,,,
1383,07/18/26 06:02:00 AM,109.888,25.805,,,,,
1384,07/18/26 06:03:00 AM,110.017,25.805,,,,,
1385,07/18/26 06:04:00 AM,109.904,25.805,,,,,
1386,07/18/26 06:05:00 AM,110.001,25.805,,,,,
1387,07/18/26 06:06:00 AM,110.536,25.805,,,,,
1388,07/18/26 06:07:00 AM,110.342,25.805,,,,,
1389,07/18/26 06:08:00 AM,110.342,25.805,,,,,
1390,07/18/26 06:09:00 AM,110.536,25.805,,,,,
1391,07/18/26 06:10:00 AM,110.552,25.805,,,,,
1392,07/18/26 06:11:00 AM,110.325,25.805,,,,,
1393,07/18/26 06:12:00 AM,110.098,25.805,,,,,
1394,07/18/26 06:13:00 AM,110.212,25.805,,,,,
1395,07/18/26 06:14:00 AM,109.969,25.805,,,,,
1396,07/18/26 06:15:00 AM,110.488,25.805,,,,,
1397,07/18/26 06:16:00 AM,110.423,25.805,,,,,
1398,07/18/26 06:17:00 AM,110.455,25.805,,,,,
1399,07/18/26 06:18:00 AM,111.007,25.805,,,,,
1400,07/18/26 06:19:00 AM,110.436,25.708,,,,,
1401,07/18/26 06:20:00 AM,110.242,25.708,,,,,
1402,07/18/26 06:21:00 AM,110.615,25.708,,,,,
1403,07/18/26 06:22:00 AM,110.274,25.708,,,,,
1404,07/18/26 06:23:00 AM,110.226,25.708,,,,,
1405,07/18/26 06:24:00 AM,110.598,25.708,,,,,
1406,07/18/26 06:25:00 AM,110.290,25.708,,,,,
1407,07/18/26 06:26:00 AM,109.836,25.708,,,,,
1408,07/18/26 06:27:00 AM,109.982,25.708,,,,,
1409,07/18/26 06:28:00 AM,109.755,25.708,,,,,
1410,07/18/26 06:29:00 AM,110.339,25.708,,,,,
1411,07/18/26 06:30:00 AM,110.615,25.708,,,,,
1412,07/18/26 06:31:00 AM,110.436,25.708,,,,,
1413,07/18/26 06:32:00 AM,110.469,25.708,,,,,
1414,07/18/26 06:33:00 AM,110.501,25.708,,,,,
1415,07/18/26 06:34:00 AM,109.901,25.708,,,,,
1416,07/18/26 06:35:00 AM,110.144,25.708,,,,,
1417,07/18/26 06:36:00 AM,110.485,25.708,,,,,
1418,07/18/26 06:37:00 AM,109.918,25.708,,,,,
1419,07/18/26 06:38:00 AM,110.290,25.708,,,,,
1420,07/18/26 06:39:00 AM,110.355,25.708,,,,,
1421,07/18/26 06:40:00 AM,110.615,25.708,,,,,
1422,07/18/26 06:41:00 AM,111.053,25.708,,,,,
1423,07/18/26 06:42:00 AM,110.972,25.708,,,,,
1424,07/18/26 06:43:00 AM,110.890,25.708,,,,,
1425,07/18/26 06:44:00 AM,110.209,25.708,,,,,
1426,07/18/26 06:45:00 AM,110.015,25.708,,,,,
1427,07/18/26 06:46:00 AM,110.290,25.708,,,,,
1428,07/18/26 06:47:00 AM,110.161,25.708,,,,,
1429,07/18/26 06:48:00 AM,110.777,25.708,,,,,
1430,07/18/26 06:49:00 AM,110.274,25.708,,,,,
1431,07/18/26 06:50:00 AM,110.063,25.708,,,,,
1432,07/18/26 06:51:00 AM,110.485,25.708,,,,,
1433,07/18/26 06:52:00 AM,110.550,25.708,,,,,
1434,07/18/26 06:53:00 AM,109.934,25.708,,,,,
1435,07/18/26 06:54:00 AM,110.177,25.708,,,,,
1436,07/18/26 06:55:00 AM,110.031,25.708,,,,,
1437,07/18/26 06:56:00 AM,109.772,25.708,,,,,
1438,07/18/26 06:57:00 AM,110.647,25.708,,,,,
1439,07/18/26 06:58:00 AM,110.290,25.708,,,,,
1440,07/18/26 06:59:00 AM,110.680,25.708,,,,,
1441,07/18/26 07:00:00 AM,110.080,25.708,,,,,
1442,07/18/26 07:01:00 AM,110.712,25.708,,,,,
1443,07/18/26 07:02:00 AM,110.209,25.708,,,,,
1444,07/18/26 07:03:00 AM,110.404,25.708,,,,,
1445,07/18/26 07:04:00 AM,110.047,25.708,,,,,
1446,07/18/26 07:05:00 AM,110.290,25.708,,,,,
1447,07/18/26 07:06:00 AM,110.209,25.708,,,,,
1448,07/18/26 07:07:00 AM,110.436,25.708,,,,,
1449,07/18/26 07:08:00 AM,110.015,25.708,,,,,
1450,07/18/26 07:09:00 AM,110.274,25.708,,,,,
1451,07/18/26 07:10:00 AM,110.242,25.708,,,,,
1452,07/18/26 07:11:00 AM,110.339,25.708,,,,,
1453,07/18/26 07:12:00 AM,110.274,25.708,,,,,
1454,07/18/26 07:13:00 AM,109.836,25.708,,,,,
1455,07/18/26 07:14:00 AM,110.161,25.708,,,,,
1456,07/18/26 07:15:00 AM,110.323,25.708,,,,,
1457,07/18/26 07:16:00 AM,110.355,25.708,,,,,
1458,07/18/26 07:17:00 AM,101.687,25.416,,,,,
1459,07/18/26 07:18:00 AM,101.666,25.222,,,,,
1460,07/18/26 07:19:00 AM,101.716,25.319,,,,,
1461,07/18/26 07:20:00 AM,101.703,25.416,,,,,
1462,07/18/26 07:21:00 AM,101.689,25.513,,,,,
1463,07/18/26 07:22:00 AM,101.703,25.416,,,,,
1464,07/18/26 07:23:00 AM,101.687,25.416,,,,,
1465,07/18/26 07:24:00 AM,101.689,25.513,,,,,
1466,07/18/26 07:25:00 AM,101.724,25.610,,,,,
1467,07/18/26 07:26:00 AM,101.726,25.708,,,,,
1468,07/18/26 07:27:00 AM,101.720,26.097,,,,,
1469,07/18/26 07:28:00 AM,101.725,26.292,,,,,
1470,07/18/26 07:29:00 AM,101.735,26.683,,,,,
1471,07/18/26 07:30:00 AM,101.737,26.781,,,,,
1472,07/18/26 07:31:00 AM,101.769,26.781,,,,,
1473,07/18/26 07:32:00 AM,101.760,27.075,,,,,
1474,07/18/26 07:33:00 AM,101.722,27.468,,,,,
1475,07/18/26 07:34:00 AM,101.757,27.567,,,,,
1476,07/18/26 07:35:00 AM,101.753,28.060,,,,,
1477,07/18/26 07:36:00 AM,101.740,28.159,,,,,
1478,07/18/26 07:37:00 AM,101.735,27.961,,,,,
1479,07/18/26 07:38:00 AM,101.730,27.764,,,,,
1480,07/18/26 07:39:00 AM,101.741,27.567,,,,,
1481,07/18/26 07:40:00 AM,101.736,27.370,,,,,
1482,07/18/26 07:41:00 AM,101.747,27.173,,,,,
1483,07/18/26 07:42:00 AM,101.710,26.977,,,,,
1484,07/18/26 07:43:00 AM,101.737,26.781,,,,,
1485,07/18/26 07:44:00 AM,101.735,26.683,,,,,
1486,07/18/26 07:45:00 AM,101.714,26.488,,,,,
1487,07/18/26 07:46:00 AM,101.711,26.390,,,,,
1488,07/18/26 07:47:00 AM,101.676,26.292,,,,,
1489,07/18/26 07:48:00 AM,101.717,26.000,,,,,
1490,07/18/26 07:49:00 AM,101.699,25.902,,,,,
1491,07/18/26 07:50:00 AM,101.696,25.805,,,,,
1492,07/18/26 07:51:00 AM,101.710,25.708,,,,,
1493,07/18/26 07:52:00 AM,101.713,25.805,,,,,
1494,07/18/26 07:53:00 AM,101.731,25.902,,,,,
1495,07/18/26 07:54:00 AM,101.720,26.097,,,,,
1496,07/18/26 07:55:00 AM,101.722,26.195,,,,,
1497,07/18/26 07:56:00 AM,101.757,26.292,,,,,
1498,07/18/26 07:57:00 AM,101.741,26.292,,,,,
1499,07/18/26 07:58:00 AM,101.757,26.292,,,,,
1500,07/18/26 07:59:00 AM,101.757,26.292,,,,,
1501,07/18/26 08:00:00 AM,101.759,26.390,,,,,
1502,07/18/26 08:01:00 AM,101.762,26.488,,,,,
1503,07/18/26 08:02:00 AM,101.746,26.488,,,,,
1504,07/18/26 08:03:00 AM,101.764,26.585,,,,,
1505,07/18/26 08:04:00 AM,101.732,26.585,,,,,
1506,07/18/26 08:05:00 AM,101.751,26.683,,,,,
1507,07/18/26 08:06:00 AM,101.751,26.683,,,,,
1508,07/18/26 08:07:00 AM,101.753,26.781,,,,,
1509,07/18/26 08:08:00 AM,101.753,26.781,,,,,
1510,07/18/26 08:09:00 AM,101.737,26.781,,,,,
1511,07/18/26 08:10:00 AM,101.737,26.781,,,,,
1512,07/18/26 08:11:00 AM,101.753,26.781,,,,,
1513,07/18/26 08:12:00 AM,101.737,26.781,,,,,
1514,07/18/26 08:13:00 AM,101.769,26.781,,,,,
1515,07/18/26 08:14:00 AM,101.753,26.781,,,,,
1516,07/18/26 08:15:00 AM,101.753,26.781,,,,,
1517,07/18/26 08:16:00 AM,101.751,26.683,,,,,
1518,07/18/26 08:17:00 AM,101.751,26.683,,,,,
1519,07/18/26 08:18:00 AM,101.764,26.585,,,,,
1520,07/18/26 08:19:00 AM,101.764,26.585,,,,,
1521,07/18/26 08:20:00 AM,101.764,26.585,,,,,
1522,07/18/26 08:21:00 AM,101.764,26.585,,,,,
1523,07/18/26 08:22:00 AM,101.764,26.585,,,,,
1524,07/18/26 08:23:00 AM,101.764,26.585,,,,,
1525,07/18/26 08:24:00 AM,101.753,26.781,,,,,
1526,07/18/26 08:25:00 AM,101.707,26.879,,,,,
1527,07/18/26 08:26:00 AM,101.710,26.977,,,,,
1528,07/18/26 08:27:00 AM,101.710,26.977,,,,,
1529,07/18/26 08:28:00 AM,101.696,27.075,,,,,
1530,07/18/26 08:29:00 AM,101.742,26.977,,,,,
1531,07/18/26 08:30:00 AM,101.696,27.075,,,,,
1532,07/18/26 08:31:00 AM,101.696,27.075,,,,,
1533,07/18/26 08:32:00 AM,101.696,27.075,,,,,
1534,07/18/26 08:33:00 AM,101.648,27.075,,,,,
1535,07/18/26 08:34:00 AM,101.701,27.272,,,,,
1536,07/18/26 08:35:00 AM,101.591,27.370,,,,,
1537,07/18/26 08:36:00 AM,101.333,27.370,,,,,
1538,07/18/26 08:37:00 AM,101.331,27.272,,,,,
1539,07/18/26 08:38:00 AM,101.344,27.173,,,,,
1540,07/18/26 08:39:00 AM,101.358,27.075,,,,,
1541,07/18/26 08:40:00 AM,101.371,26.977,,,,,
1542,07/18/26 08:41:00 AM,101.388,26.977,,,,,
1543,07/18/26 08:42:00 AM,101.358,27.075,,,,,
1544,07/18/26 08:43:00 AM,101.360,27.173,,,,,
1545,07/18/26 08:44:00 AM,101.347,27.272,,,,,
1546,07/18/26 08:45:00 AM,101.333,27.370,,,,,
1547,07/18/26 08:46:00 AM,101.352,27.468,,,,,
1548,07/18/26 08:47:00 AM,101.352,27.468,,,,,
1549,07/18/26 08:48:00 AM,101.319,27.468,,,,,
1550,07/18/26 08:49:00 AM,101.285,27.370,,,,,
1551,07/18/26 08:50:00 AM,101.339,26.977,,,,,
1552,07/18/26 08:51:00 AM,101.373,26.390,,,,,
1553,07/18/26 08:52:00 AM,101.393,25.902,,,,,
1554,07/18/26 08:53:00 AM,101.399,25.513,,,,,
1555,07/18/26 08:54:00 AM,101.330,25.319,,,,,
1556,07/18/26 08:55:00 AM,104.360,26.585,,,,,
1557,07/18/26 08:56:00 AM,104.281,27.272,,,,,
1558,07/18/26 08:57:00 AM,104.289,27.567,,,,,
1559,07/18/26 08:58:00 AM,104.310,27.764,,,,,
1560,07/18/26 08:59:00 AM,104.523,27.862,,,,,
1561,07/18/26 09:00:00 AM,104.525,27.961,,,,,
1562,07/18/26 09:01:00 AM,104.509,27.961,,,,,
1563,07/18/26 09:02:00 AM,104.541,27.961,,,,,
1564,07/18/26 09:03:00 AM,104.477,27.961,,,,,
1565,07/18/26 09:04:00 AM,102.202,27.961,,,,,
1566,07/18/26 09:05:00 AM,102.742,27.665,,,,,
1567,07/18/26 09:06:00 AM,102.770,27.468,,,,,
1568,07/18/26 09:07:00 AM,102.783,27.370,,,,,
1569,07/18/26 09:08:00 AM,102.797,27.272,,,,,
1570,07/18/26 09:09:00 AM,102.794,27.173,,,,,
1571,07/18/26 09:10:00 AM,102.824,27.075,,,,,
1572,07/18/26 09:11:00 AM,102.808,27.075,,,,,
1573,07/18/26 09:12:00 AM,102.824,27.075,,,,,
1574,07/18/26 09:13:00 AM,102.824,27.075,,,,,
1575,07/18/26 09:14:00 AM,102.840,27.075,,,,,
1576,07/18/26 09:15:00 AM,102.838,26.977,,,,,
1577,07/18/26 09:16:00 AM,102.854,26.977,,,,,
1578,07/18/26 09:17:00 AM,101.323,26.977,,,,,
1579,07/18/26 09:18:00 AM,101.353,26.879,,,,,
1580,07/18/26 09:19:00 AM,101.334,26.781,,,,,
1581,07/18/26 09:20:00 AM,101.367,26.781,,,,,
1582,07/18/26 09:21:00 AM,101.353,26.879,,,,,
1583,07/18/26 09:22:00 AM,101.353,26.879,,,,,
1584,07/18/26 09:23:00 AM,101.321,26.879,,,,,
1585,07/18/26 09:24:00 AM,101.355,26.977,,,,,
1586,07/18/26 09:25:00 AM,101.355,26.977,,,,,
1587,07/18/26 09:26:00 AM,101.355,26.977,,,,,
1588,07/18/26 09:27:00 AM,101.355,26.977,,,,,
1589,07/18/26 09:28:00 AM,101.339,26.977,,,,,
1590,07/18/26 09:29:00 AM,101.355,26.977,,,,,
1591,07/18/26 09:30:00 AM,101.355,26.977,,,,,
1592,07/18/26 09:31:00 AM,101.355,26.977,,,,,
1593,07/18/26 09:32:00 AM,101.355,26.977,,,,,
1594,07/18/26 09:33:00 AM,101.355,26.977,,,,,
1595,07/18/26 09:34:00 AM,101.339,26.977,,,,,
1596,07/18/26 09:35:00 AM,101.339,26.977,,,,,
1597,07/18/26 09:36:00 AM,101.339,26.977,,,,,
1598,07/18/26 09:37:00 AM,101.355,26.977,,,,,
1599,07/18/26 09:38:00 AM,101.339,26.977,,,,,
1600,07/18/26 09:39:00 AM,101.339,26.977,,,,,
1601,07/18/26 09:40:00 AM,101.355,26.977,,,,,
1602,07/18/26 09:41:00 AM,101.355,26.977,,,,,
1603,07/18/26 09:42:00 AM,101.355,26.977,,,,,
1604,07/18/26 09:43:00 AM,101.355,26.977,,,,,
1605,07/18/26 09:44:00 AM,101.339,26.977,,,,,
1606,07/18/26 09:45:00 AM,101.339,26.977,,,,,
1607,07/18/26 09:46:00 AM,101.355,26.977,,,,,
1608,07/18/26 09:47:00 AM,101.355,26.977,,,,,
1609,07/18/26 09:48:00 AM,101.355,26.977,,,,,
1610,07/18/26 09:49:00 AM,101.358,27.075,,,,,
1611,07/18/26 09:50:00 AM,101.339,26.977,,,,,
1612,07/18/26 09:51:00 AM,101.355,26.977,,,,,
1613,07/18/26 09:52:00 AM,101.339,26.977,,,,,
1614,07/18/26 09:53:00 AM,101.358,27.075,,,,,
1615,07/18/26 09:54:00 AM,101.355,26.977,,,,,
1616,07/18/26 09:55:00 AM,101.342,27.075,,,,,
1617,07/18/26 09:56:00 AM,101.342,27.075,,,,,
1618,07/18/26 09:57:00 AM,101.342,27.075,,,,,
1619,07/18/26 09:58:00 AM,101.342,27.075,,,,,
1620,07/18/26 09:59:00 AM,101.342,27.075,,,,,
1621,07/18/26 10:00:00 AM,101.342,27.075,,,,,
1622,07/18/26 10:01:00 AM,101.326,27.075,,,,,
1623,07/18/26 10:02:00 AM,101.342,27.075,,,,,
1624,07/18/26 10:03:00 AM,101.342,27.075,,,,,
1625,07/18/26 10:04:00 AM,101.342,27.075,,,,,
1626,07/18/26 10:05:00 AM,101.358,27.075,,,,,
1627,07/18/26 10:06:00 AM,101.342,27.075,,,,,
1628,07/18/26 10:07:00 AM,101.342,27.075,,,,,
1629,07/18/26 10:08:00 AM,101.342,27.075,,,,,
1630,07/18/26 10:09:00 AM,101.326,27.075,,,,,
1631,07/18/26 10:10:00 AM,101.342,27.075,,,,,
1632,07/18/26 10:11:00 AM,101.342,27.075,,,,,
1633,07/18/26 10:12:00 AM,101.358,27.075,,,,,
1634,07/18/26 10:13:00 AM,101.342,27.075,,,,,
1635,07/18/26 10:14:00 AM,101.326,27.075,,,,,
1636,07/18/26 10:15:00 AM,101.342,27.075,,,,,
1637,07/18/26 10:16:00 AM,101.326,27.075,,,,,
1638,07/18/26 10:17:00 AM,101.342,27.075,,,,,
1639,07/18/26 10:18:00 AM,101.342,27.075,,,,,
1640,07/18/26 10:19:00 AM,101.342,27.075,,,,,
1641,07/18/26 10:20:00 AM,101.342,27.075,,,,,
1642,07/18/26 10:21:00 AM,101.342,27.075,,,,,
1643,07/18/26 10:22:00 AM,101.342,27.075,,,,,
1644,07/18/26 10:23:00 AM,101.342,27.075,,,,,
1645,07/18/26 10:24:00 AM,101.342,27.075,,,,,
1646,07/18/26 10:25:00 AM,101.358,27.075,,,,,
1647,07/18/26 10:26:00 AM,101.342,27.075,,,,,
1648,07/18/26 10:27:00 AM,101.342,27.075,,,,,
1649,07/18/26 10:28:00 AM,101.309,27.075,,,,,
1650,07/18/26 10:29:00 AM,101.342,27.075,,,,,
1651,07/18/26 10:30:00 AM,101.326,27.075,,,,,
1652,07/18/26 10:31:00 AM,101.342,27.075,,,,,
1653,07/18/26 10:32:00 AM,101.342,27.075,,,,,
1654,07/18/26 10:33:00 AM,101.342,27.075,,,,,
1655,07/18/26 10:34:00 AM,101.342,27.075,,,,,
1656,07/18/26 10:35:00 AM,101.326,27.075,,,,,
1657,07/18/26 10:36:00 AM,101.326,27.075,,,,,
1658,07/18/26 10:37:00 AM,101.326,27.075,,,,,
1659,07/18/26 10:38:00 AM,101.326,27.075,,,,,
1660,07/18/26 10:39:00 AM,101.326,27.075,,,,,
1661,07/18/26 10:40:00 AM,101.342,27.075,,,,,
1662,07/18/26 10:41:00 AM,101.342,27.075,,,,,
1663,07/18/26 10:42:00 AM,101.342,27.075,,,,,
1664,07/18/26 10:43:00 AM,101.342,27.075,,,,,
1665,07/18/26 10:44:00 AM,101.342,27.075,,,,,
1666,07/18/26 10:45:00 AM,101.342,27.075,,,,,
1667,07/18/26 10:46:00 AM,101.326,27.075,,,,,
1668,07/18/26 10:47:00 AM,101.326,27.075,,,,,
1669,07/18/26 10:48:00 AM,101.326,27.075,,,,,
1670,07/18/26 10:49:00 AM,101.326,27.075,,,,,
1671,07/18/26 10:50:00 AM,101.326,27.075,,,,,
1672,07/18/26 10:51:00 AM,101.326,27.075,,,,,
1673,07/18/26 10:52:00 AM,101.342,27.075,,,,,
1674,07/18/26 10:53:00 AM,101.326,27.075,,,,,
1675,07/18/26 10:54:00 AM,101.328,27.173,,,,,
1676,07/18/26 10:55:00 AM,101.328,27.173,,,,,
1677,07/18/26 10:56:00 AM,101.312,27.173,,,,,
1678,07/18/26 10:57:00 AM,101.296,27.173,,,,,
1679,07/18/26 10:58:00 AM,101.312,27.173,,,,,
1680,07/18/26 10:59:00 AM,101.328,27.173,,,,,
1681,07/18/26 11:00:00 AM,101.328,27.173,,,,,
1682,07/18/26 11:01:00 AM,101.312,27.173,,,,,
1683,07/18/26 11:02:00 AM,101.312,27.173,,,,,
1684,07/18/26 11:03:00 AM,101.328,27.173,,,,,
1685,07/18/26 11:04:00 AM,101.312,27.173,,,,,
1686,07/18/26 11:05:00 AM,101.328,27.173,,,,,
1687,07/18/26 11:06:00 AM,101.328,27.173,,,,,
1688,07/18/26 11:07:00 AM,101.328,27.173,,,,,
1689,07/18/26 11:08:00 AM,101.312,27.173,,,,,
1690,07/18/26 11:09:00 AM,101.296,27.173,,,,,
1691,07/18/26 11:10:00 AM,101.312,27.173,,,,,
1692,07/18/26 11:11:00 AM,101.328,27.173,,,,,
1693,07/18/26 11:12:00 AM,101.312,27.173,,,,,
1694,07/18/26 11:13:00 AM,101.296,27.173,,,,,
1695,07/18/26 11:14:00 AM,101.312,27.173,,,,,
1696,07/18/26 11:15:00 AM,101.312,27.173,,,,,
1697,07/18/26 11:16:00 AM,101.312,27.173,,,,,
1698,07/18/26 11:17:00 AM,101.328,27.173,,,,,
1699,07/18/26 11:18:00 AM,101.296,27.173,,,,,
1700,07/18/26 11:19:00 AM,101.312,27.173,,,,,
1701,07/18/26 11:20:00 AM,101.312,27.173,,,,,
1702,07/18/26 11:21:00 AM,101.296,27.173,,,,,
1703,07/18/26 11:22:00 AM,101.312,27.173,,,,,
1704,07/18/26 11:23:00 AM,101.296,27.173,,,,,
1705,07/18/26 11:24:00 AM,101.328,27.173,,,,,
1706,07/18/26 11:25:00 AM,101.312,27.173,,,,,
1707,07/18/26 11:26:00 AM,101.328,27.173,,,,,
1708,07/18/26 11:27:00 AM,101.312,27.173,,,,,
1709,07/18/26 11:28:00 AM,101.328,27.173,,,,,
1710,07/18/26 11:29:00 AM,101.312,27.173,,,,,
1711,07/18/26 11:30:00 AM,101.344,27.173,,,,,
1712,07/18/26 11:31:00 AM,101.344,27.173,,,,,
1713,07/18/26 11:32:00 AM,101.344,27.173,,,,,
1714,07/18/26 11:33:00 AM,101.328,27.173,,,,,
1715,07/18/26 11:34:00 AM,101.344,27.173,,,,,
1716,07/18/26 11:35:00 AM,101.328,27.173,,,,,
1717,07/18/26 11:36:00 AM,101.328,27.173,,,,,
1718,07/18/26 11:37:00 AM,101.296,27.173,,,,,
1719,07/18/26 11:38:00 AM,101.312,27.173,,,,,
1720,07/18/26 11:39:00 AM,101.328,27.173,,,,,
1721,07/18/26 11:40:00 AM,101.296,27.173,,,,,
1722,07/18/26 11:41:00 AM,101.296,27.173,,,,,
1723,07/18/26 11:42:00 AM,101.296,27.173,,,,,
1724,07/18/26 11:43:00 AM,101.296,27.173,,,,,
1725,07/18/26 11:44:00 AM,101.312,27.173,,,,,
1726,07/18/26 11:45:00 AM,101.296,27.173,,,,,
1727,07/18/26 11:46:00 AM,101.296,27.173,,,,,
